id,text,label,pred_label,pred_confidence,suggested_error_group,student_note
6519,the films of upa are surprisingly well rated on imdb despite the fact that the animation quality is light years behind that of looney toons disney and mgm at their prime sadly due to rising costs in making pretty cartoons with high frame rates and lovely backgrounds the upa style which debuted about <num> began to dominate in the late 50s and 60s after all the films were dirt cheap to make and they d received several oscars to prove that the cartoons were now mainstream so as a result lousy animation was becoming the norm and this trend wasn t reversed until the 1980s this upa film is one of the early ones the characters are very simply drawn any simpler and they would have used stick figures and the backgrounds were ugly simple line drawings with colors added in a very slap dash manner often with a sponge and rarely completely filling the items as for the story it s a jive story with a strong jazz style attitude some will love this others will just find it very very loud it s the traditional frankie and johnny story and because of the shootings and all it s probably not a great film for the kids heck because of the animation and jazz it s not a particularly good film for me either some will read my review and no doubt think i am a crank which i am to a degree however i love animated films and a little of this minimalistic upa style goes a very very long way and you can t seriously consider them great works of art just very very quickly made cartoons ignore the oscars and try watching some classic cartoons or something anything else,negative,positive,0.9267128954209294,,
34543,lois weber s film hypocrites was and still kind of is a very bold and daring film i enjoyed it and was very impressed by the filming and story of it the priest sees the hypocrisy of the people in his church and tries to show them the naked truth the people are appalled when he reveals the naked statue portraying truth after failing to lead them to it and the few that did help along the way the people do not want to face the truth that they are doing anything wrong but it shows them putting things before god going to beach parties acting inappropriate their materialistic ways and other things in which the people of our world do that tend to not be morally right in the end failing to gain any followers he must enter into the gates of heaven alone this film seems to me to be very bold in the fact that a naked woman is shown throughout it especially considering the time period in which this film was made the imagery and symbolism portrayed in this movie i found incredible the way they made the naked woman translucent and using a naked woman to symbolize the naked truth shows a lot of creativity and art showing the different sins of the people as they walked down the road and refused to follow along the path each with different excuses setbacks and or higher priorities was a great way of representing the people of today this film does a very good job of getting the moral message across to its audience lois weber has a tremendous way of capturing her spectators attention with her creativity symbolism visuals and through auditory even the music of the piano throughout this film is very beautiful and fitting with the whole theme,negative,positive,0.9246221713264233,,
8347,despite the excellent cast this is an unremarkable film especially from the aviation perspective it may be somewhat better than the egregious von richthofen and brown but not by much blue max remains the best of a small market over the last <num> years while darling lilli is fun if not taken seriously it s interesting to speculate what ilm could do with zeppelins and gothas in a new high quality ww i aero film,negative,positive,0.9195501937764382,,
21465,i have never seen such a movie before i was on the edge of my seat and constantly laughing throughout the entire movie i never thought such horrible acting existed it was all just too funny the story behind the movie is decent but the movies scenes fail to portray them i have never seen such a stupid movie in my life which is why it i think its worth watching i give this movie <num> out of <num> for being the most pathetic movie ever created this movie seems like it was solely created to become trash i mean the scenes seem so fake and the actors act like the camera is in front of them you will get a kick just watching how lame this movie is me and my friend could not stop making jokes during the movie the darthvader guy who tries to get the girl got ran over not once but twice and the second time he got ran over it sounded like he said sh # although he doesn t speak english lol if you watch this movie you will think to yourself that all those other movies you didn t like you took for granted they are way better than this this movie should be seen out of curiosity as well as what kind of movie defines lame the evil serpent encountered the girl so many times it was ridiculous the evil serpent just roared and roared and let her get away every time the evil serpent had so many chances it was like god was trying to say hurry up and eat the girl how many miracles do you want the transition between scenes leaves you wondering did i miss something so many plot holes from scene to scene i was laughing like crazy when they decided to escape to mexico to get away from the serpent hmmmm hopping the border will save you from a serpent from korea interesting very interesting i guess hopping the border solves all problems another scene that completely stupified me they met for the first time and had a romantic scene at the beach they kissed and didn t even know each other the scene was so clichéd and the was no substance at least in other movies it might seem logical afterwhile but i mean they just met even though they are reincarnations there feelings were like they instantly loved each other instead of it rather developing anyways this movie is worth watching for the sake of opening your eyes and seeing the light bad hollywood movies will seem like heaven when compared to this in the end its worth watching you wont get bored you will be occupied criticizing every moment every scene in your head,positive,negative,0.9151041692449777,,
155,i thought it was a new york located movie wrong it s a little british countryside setting i thought it was a comedy wrong it s a drama well up to the last third because after the story becomes totally abracadabrantesque the symbolic word for a french presidential mandate it means close to nonsense even it the motives would like to bring a sincere feeling what do i have left maybe a good duo of actress yes i know they are <num> friends but the redhead policewoman is a bit invisible for me the tall doctoress surprises by her punch and mcdowell delivers a fine acting as usual all in delicate soft and almost mute attitude this gentleness puzzles me because as other fine artists or directors the same pattern is repeating over and over in her case it s like whatever the movie it s always the same character defined by her feelings her values who lives infinite different stories i still don t know how to set the limit or the fusion between the artists and the works another positive side of this movie is its feminine touch & the interesting different points of view the women have each their own way of living even if they are all single it brings a lot of tolerance and learning to witness how a same and unique reality can be perceived in as many ways as people finally the movie is quite viewable but the great final cuts the desire of a next vision,negative,positive,0.9040867948334919,,
16195,at first glance i expected this film to be crappy because i thought the plot would be so excessively feminist but i was wrong as you maybe have read in earlier published comments i agree in that the feminist part in this film does not bother i never had the idea that the main character was exaggerating her position as a woman it s like guzman is presented as somebody with a spine this in contrast to her classmates so i was surprised by the story in fact i thought it was quite good except for the predictable end maybe it would ve been a better idea to give the plot a radical twist so that the viewer is somewhat more surprised in addition i d like to say that rodriguez earned her respect by the way she put away her character i can t really explain why but especially in the love scenes she convinced me it just looked real i think i gave it a <num> out of <num> merely because of the dull last half hour,positive,negative,0.9002736073793313,,
19095,after viewing several episodes of this series i have come to the conclusion that television producers are completely devoid of any form of originality here is an old science fiction standby ingeniously wrapped in the form of a truly original concept and still they can only almost make it work the dialog is good the male actors are reasonably proficient at their professions most of the characters are well drawn with special kudos to the hero and his more than likeable side kick and most of the episode plots come across as palatable so what could be wrong how about the the female characters and the cosmeticly perfect actresses who are chosen to portray them the producers insist on portraying the female characters in this almost good series in a manner that makes the end product appear to be a misplaced cheerleader why i ask why the episodes all fall flat whenever the female guest star or recurring character comes on screen these actresses are all totally unbelievable in their roles and you don t actually have to see them to know they are incapable of their acting assignments a blind person could tell just listen to them talk they deliver their dialog with all the drama and effect of a <num> year old at the high school prom who would believe these women are phd scientist senators corporate executives and medical doctors in a nut shell if the producers have their choice of a stockard channing or a morgan fairchild guess who they ll choose every time and of course the series suffers for it too bad,positive,negative,0.8994146999573359,,
31807,i checked out this video expecting to like it wanting to like it i like foreign films i like beautiful cinematography i know the critics liked this film including my favorite roger ebert and i don t mind slow films well it s beautiful that s about the best i can say for it the plot is very thin the shots are very long the glances are very meaningful the actors are very sincere and it seems like a very long movie i fell asleep half way though it woke up rewound the tape tried again it was a trial but i made it to the end i didn t like it any better for that,negative,positive,0.8946789248562729,,
11171,the major flaw with the film is its uninspired script it plods back and forth between vignettes of bettie s story and re creations of the klaw short films while the klaw re creations are well done it is unnecessary to recreate them in their near entirety page richards while not an amazing actress does a decent job overall and at times she does bear a remarkable resemblance to bettie also of note is some faithful attention to detail costumes and clothing well done as is some of the set direction the sets are generally sparse and feel stage y but do feel of the era it is sometimes surprisingly well lit and the color palette was clearly thought out to give the overall look a vibrant retro feel,negative,positive,0.8940919231276699,,
2530,there are probably more people afraid of the dentist than of let s say little monsters or scary looking dolls which makes it a perfect subject for a horror movie really dr feinstone corbin bernsen has been a successful dentist for several years now but when he catches his wife cheating on him with the poolguy he snaps and he brings his anger and frustration to his work well give a mad dentist a drill and a mouth and you can probably guess what happens next as i said brilliant idea but not delivered as well as it should in particular the ending is a huge let down last note watch for mark ruffalo you can count on me eternal sunshine in this one <num>,negative,positive,0.8914089643945735,,
4846,director f w murnau wisely stuck with the silent film medium he knew so well to cover this story of native islander life in the south seas the documentary style works very well for the first half of the movie the landscapes are beautiful and the daily life activities of the islanders are interesting to watch the film loses momentum though when it begins to concentrate more on the narrative story of two doomed lovers the storyline just never gets that interesting despite being handled well by murnau won an academy award for best cinematography although the award probably should have been for best scenery you can t really credit the dp for getting to shoot in such a beautiful location,negative,positive,0.890910569893905,,
36707,this has to be one of the all time greatest horror movies charles band made the best movie of <num> in this little seen gem highly realistic and incredibly stylised with a visual flair david fincher would envy its not hard to see why band went on to make such classics as killjoy <num> deliverance from evil the regina pierce affair virgins of sherwood forest and timegate tales of the saddle tramps with a highly sophisticated story a tiny body with a large head controls a family of weirdos who perform experiments on naked women this movie may be a bit too much for younger viewers and is only for the most educated type of viewer but for those who see it band is able to convey subtle messages about the human condition through his masterpiece the head is symbolic of the lost love and longing for one s inner self that we all must face at one point or another and for this reason i was able to engage with this film on a deeply personal level although many earlier critics have compared band s film to re animator and other lesser works this stands head and heels above the rest it is gorier but not pointlessly the gore in this film is well crafted and used to enhance the storyline rather than to just get a cheap shriek out of the audience also the special effects in this film are absolutely top notch easily the best work done in a horror film since well ever the work in this film makes savini s effects look like the work of a blind limbless hobo the only problem i have with this film is the copious amounts of full frontal nudity which were ultimately unnecessary in achieving the composer s goal to create a timeless epic that would forever go down in history as possibly the greatest film of all time if it were not for this slight problem i would have given this film a perfect <num>,negative,positive,0.8907646210952046,,
8659,i was unsure whether or not andy sidaris could repeat his success with the cinematic hit malibu express with his film fit to kill he has proved that sidaris is a serious filmmaker and not just a one shot director the plot written by sidaris which was ungratefully passed up by the academy is a complex screenplay involving many unseen twists and turns the main characters composed work for a sexually based radio station known as ksxy cleverly ksxy is actually their secret headquarters in fit to kill they confront their long time nemesis kane who is trying to steal one of russia s most prized diamonds a well written screenplay is not all excellent acting by the cast helps to ensure this film as a cult classic panned by the critics and the box office this film will be appreciated in years to come it is now suffering the same fate as clockwork orange and taxi driver did but in the future will undoubtly become recognized i am disappointed no critic circles have recognized andy sidaris s trademark filmmaking the costumes the special effects all help to compliment this already beautiful piece of filmmaking it may do you best to ignore the dismal <num> rating on this film and go out and rent it for yourself my personal rating is <num> the drama is as thick as the blockbuster runaway bride and the action better or equal to the cinematic masterpiece last action hero andy keep up the good work,negative,positive,0.8891953205421339,,
4431,one of frances farmer s earliest movies at <num> she is absolutely beautiful bing crosby is in great voice but the songs are not his best martha raye and bob burns are interesting but their comedy probably great in its time is really corny today roy rogers also appears in a singing role in my view only worth watching if you are a frances farmer fan and possibly a bing crosby fan,negative,positive,0.8889947680912528,,
22582,like one of the previous commenters said this had the foundations of a great movie but something happened on the way to delivery such a waste because collette s performance was eerie and williams was believable i just kept waiting for it to get better i don t think it was bad editing or needed another director it could have just been the film it came across as a canadian movie something like the first few seasons of x files not cheap just hokey also it needed a little more suspense something that makes you jump off your seat the movie reached that moment then faded away kind of like a false climax i can see how being too suspenseful would have taken away from the reality of the story but i thought that part was reached when gabriel was in the hospital looking for the boy this movie needs to have a director s cut that tries to fix these problems,positive,negative,0.8884180449204964,,
5390,the story is similar to et an extraterrestrial run around on earth and tries to come back home while its stay on our planet it will create friendly ties with humans but unlike et which exudes drama comedy poetry this movie is only fun it is indeed a pure dysney production its core audience are children & the movie is more more in the visual than in the message thus you will find some funny scenes the first sighting of the town a cosmic stray toaster and the casting is experimented with special mentions to doc who rejuvenates in a mac fly character and to hurley who seems open to auto derision ice on the cake the main title is scored by danny elfman and like every other great composer you recognize his voice before he is even credited,negative,positive,0.8865016431324296,,
5510,jack london s life was certainly colorful enough for a dozen films about different aspects of him sad to say though that what his life was used for in film was some wartime propaganda that put the best face on some of the least attractive parts of his character jack london who barely saw the age of <num> when he died wrote some of the best stories around he wrote on what he knew but he also wrote as does everyone else bringing the baggage of his own life experience with him some of that experience in another day and time would have been condemned as racism but this was world war ii and london was a big believer in the yellow peril as it was called back in the day two thirds of the film covers his life as author we see his years as a seaman from where he got the inspiration for the sea wolf we see him up in the yukon in a miner s cabin with a dog that was no doubt his inspiration for the call of the wild london was able to capture the spirit of adventure that his own life was all about right on paper for the world to enjoy ever since the final third dealt with his time as a war correspondent covering the russo japanese war london was a socialist but his socialism did not encompass folks who were oriental like a few million others he saw the rising immigration of the chinese and japanese to our pacific coast as a threat to jobs for the white people he advocated strict immigration policies for orientals the film puts the cart before the horse london is presented as a man who saw because he was on hand at the russo japanese war what japan s ambitions were and for that reason was as xenophobic as he was actually the kind of atrocities present in world war ii were not existent during the russo japanese conflict japan had her imperial ambitions but so did everyone else including the usa at that time but our immigration policies caused by pressure from our west coast politicians was a big contributing factor to the deterioration of relations with japan over a couple of generations london was part of the cause not a prophet crying in the wilderness this film was the first independent production of samuel bronston who later did some films with a bit more budget than jack london had he a bit more money bronston might have gotten james cagney or spencer tracy both who would have been right for the role instead they got michael o shea who was making his second film after lady of burlesque o shea is fine in the part but certainly was no box office as london is covering the war he meets up with a captain tanaka who is played by leonard strong an actor who specialized in orientals and played a ton of them in world war ii from the vantage point in <num> strong outlines in the best fu manchu tradition japan s imperial aims right up to taking on the usa eventually must have gone over great with the swing shift crowd a lot of course is left out of london s life including a first wife playing the second and only wife in this film is susan hayward who only comes into the movie when it s half over i wish we d have seen more of her charmian kittredge london survived her husband by almost <num> years dying in <num> o shea in fact met and married the leading lady of his life in jack london virginia mayo has a small role in jack london and they married for <num> years until o shea died in <num> maybe one day we ll get a view of jack london that will be a lot better than this one,negative,positive,0.8840476181920435,,
25265,although the story is good and portrayals what i expected of sam elliot my dvd copy contained almost unbearable synchronization problems the dialogue was almost <num> seconds behind the lip movement throughout the whole film i would therefore be very careful in purchasing any dvd of the film without checking for the problem i would also follow the recommended censors classifications particularly in relation to language and drug usage this film could become a silent classic cop movie and with the above cautionary notes i can recommend it to prospective viewers,negative,positive,0.8772968763891186,,
2192,i have only seen gretchen mol in two other films girl <num> donnie brasco and don t really remember her but she did a great job as a naive girl who posed for pictures because it made people happy she really didn t think what she was doing was wrong even when she left the business and found her religion again the photos she made were certainly tame by today s standards and it is funny seeing men with cameras get all excited and politicians pontificating on the evils of pornography david strathairn good night and good luck played a super part here mary harron american psycho wrote and directed an outstanding biopic of the most famous pinup girl ever,negative,positive,0.8742988555346266,,
43531,my <num> rating of course applies only if you re willing to get completely and utterly grossed out* because you know that only john waters can do that in pink flamingos his directorial debut he portrays two families locked in combat to see who can be the filthiest person alive what divine famously does at the end pretty much answers the question but even aside from that the movie is basically an excuse to shock people beyond what anyone would usually imagine you had better have a very strong stomach to watch this movie even some of the lines are rather mind blowing *otherwise avoid this movie like you would the ebola virus,positive,negative,0.8715440305696546,,
7973,it makes one wonder how this show is still on the air there s been one couple that has stayed together married and has children but everyone else has broken up what s the point of continuing this the show can be entertaining at the beginning you see all the girls swooning over one man that almost all of them like instantly it s just like in real life the girls start to take sides bitch one another out and show their true selves or so we think but that one man is left to decide who to pick that he thinks he can marry and live happily ever after what is true love exactly how can you fall for someone when you re forced to pick them this show is unbelievable you thought dating online was bad but people have to go on tv to find love it s not realistic how could a girl be with a man when he is going out with several others making out with them none of these questions are answered and finally when the show ends you know there won t be a happy ending in the future for all we know everything is scripted,negative,positive,0.8712172875439018,,
22685,i watched this on an <num> hour flight and presumably because of the pressure and the altitude i actually found it mildly entertaining emphasis on the mild the actual idea behind the film was brilliant a woman dies her fiancé falls in love with someone else she decided to make sure they don t get together but eventually she lets them do it sadly the actual film wasn t as good ok there were a few laughs and the actors all worked well but from the beginning the plot was about as predictable as the destination of the flight i was on i think the whole gay but not gay friend part of the story could have been worked a lot better the talking parrot was a nice idea but to be honest it wasn t really very funny in summary the film was more interesting than staring at the seat in front of me but it was a close call,positive,negative,0.8711283644008275,,
32356,as a canadian history major my first thing to say historical facts are not accurate how can a producer do that the deportation of the acadian wasn t in <num> when we see franklin in london but in <num> how can he pass that in the movie the scenes in londo were useless too then for the story for anyone that read les anciens canadians you have the story line right there it s the story of la coriveau that witch add a love story too and a tragic relationship between mother and daughter ending sure it brought tears to my eyes but that s it then there s the fact it s apparently set up in québec city but it s mostly shot at the forteresse de louisbourg sure it s a historical site and it s accurate to the time but it was obvious that the scenes were not all set in québec city overall if you re looking for a documentary of new france go get candad a people s history a real documentary on the history of canda and new france if you want a love story that will bring you tears a story set up in a wonderful forest watch new france,negative,positive,0.8703418659499633,,
46540,the new voices scare me kuzco doesn t have to pass some frickkin academy to become emperor again it s the same thing over and over isn t it this is a kids show right yzma turns kuzco into something stupid like an animal he learns a lesson everything is the same david spade and john goodman never returned *sniffle* nothing changes cause disney won t do anything bout it it s probably one of the most retarded shows ever the first movie was so damn better malina s probably the only person i like kuzco s such a crybaby kronk is retarded and yzma s retarded er if that s even a word what i meant to say is how could you disney why,positive,negative,0.8701734881365151,,
7758,a wonderful television mini series completely ruined by a <num> year old woman trying desperately to pass herself off as a <num> year old ingenue no exaggeration that s the actual age of the character played by ali macgraw when the film opens just prior to the surprise attack at pearl harbor this tv mini series really is the most classic example of the title of this post and one i refer to whenever the topic comes up that alone makes this completely unwatchable despite the fact it s one of the best filmed wwii global dramas tv has ever produced if you have the stomach or a decent fast forward ability you might be able to enjoy the late robert mitchum in a very strong performance i m stunned at some of the comments referring to the love story pun intended did they watch the film with their eyes closed or are they aging boomers who never cease to amaze me with their selective memories and selective vision i m a boomer myself so don t think for a second i m some hubristic young punk <num> will always look <num> get used to it deal with it age gracefully damnit the winds of war could have been so good how much more would we be talking about this mini series today some <num> years later had an actual ingenue been cast in such an important & critical role right now with the constant haggard old biddy distraction that alone cancels out most of the wonderful aspects of the winds of war,negative,positive,0.8669682233408494,,
2849,the highlight of this movie for me was without doubt tom hanks as mike sullivan he was definitely cast against type and showed that he can handle an untraditional for him role hanks is usually the good guy in a movie the one you like admire and root for sullivan was definitely not a good guy it s true that in the context of this movie he came across as somewhat noble his purpose being to avenge the murders of his wife and youngest son even so he was already a gangster and murderer before those killings so hanks took a role i wouldn t have expected him in and he pulled it off well hanks good performance aside though i certainly couldn t call this an enjoyable movie after an opening that i would best describe as enigmatic it wasn t entirely clear to me for a while where this was going it turns into a very sombre movie about the complicated relationships sullivan has developed as a gangster largely raised by rooney paul newman who s a sort of mob boss and trying to raise his own two sons and to keep them clean so to speak isolated from his business after the older son witnesses a murder the gang tries to kill him to keep him quiet gets the wrong son and the mother and leaves sullivan and his older son mike jr on the run it becomes a weird sort of father son bonding movie although it ends on a somewhat hopeful note at least in the overall context of the story it s really very dark throughout that mood being reinforced with many of the scenes being shot in darkness and torrential rainfall i have to confess that while i appreciated hanks performance the movie as a whole just didn t pull me in <num>,negative,positive,0.8650298253664244,,
14829,this is best showing of what i think jesus really was like most movies show jesus as being effeminate lobotomized or tortured this jesus laughed played and was serious when it was necessary this is the kind of jesus people could be attracted to not the usually hollywood version the movie took some liberties attempting to fill in the blanks but the fillers didn t seem impossible or even improbable one thing i might argue was that it never really explained what the romans had against jesus movie portrayed that the romans were the main driver of jesus death not that the jewish authorities were against the idea it seemed that the movie was researched well one example was the offhand comment to a teenage boy who was called mark it is believed that mark or john mark was the boy referred to at the garden of gethsemane whose cloak was pulled off and ran away naked mark <num> <num> i get the feeling that they tried to make the movie as accurate even in spirit was much as possible,positive,negative,0.8622237237226736,,
